theme,title,seed_count
postwar-society-and-economy,History of the Social Democratic Party of Germany,2
postwar-society-and-economy,Humanae vitae,2
postwar-society-and-economy,Irish Housewives Association,2
postwar-society-and-economy,Jean Fourastié,2
postwar-society-and-economy,Liberal Party (UK),2
postwar-society-and-economy,Liberal welfare reforms,2
postwar-society-and-economy,Margaret Thatcher,2
postwar-society-and-economy,Northern Ireland,2
postwar-society-and-economy,Northern Ireland civil rights movement,2
postwar-society-and-economy,Ordoliberalism,2
postwar-society-and-economy,Pierre Messmer,2
postwar-society-and-economy,Polder model,2
postwar-society-and-economy,Post-war consensus,2
postwar-society-and-economy,Protests of 1968,2
postwar-society-and-economy,Secularization,2
postwar-society-and-economy,Social corporatism,2
postwar-society-and-economy,Social market economy,2
postwar-society-and-economy,Southern France,2
postwar-society-and-economy,Spanish miracle,2
postwar-society-and-economy,Swedish Social Democratic Party,2
postwar-society-and-economy,Tage Erlander,2
postwar-society-and-economy,The Future of Socialism,2
postwar-society-and-economy,The Second Sex,2
postwar-society-and-economy,Toulouse,2
postwar-society-and-economy,Wilhelm Reich,2
